Timestamp;Action;ActionArgs;LeftEye;RightEye
1167611193,05642;EyeTracking;BothEyesTracked;[0,2487,0,1337];[0,2509,0,1627]
1167611193,10309;EyeTracking;BothEyesTracked;[0,2484,0,1385];[0,2484,0,1502]
1167611193,14562;EyeTracking;BothEyesTracked;[0,2475,0,1067];[0,2396,0,1414]
1167611193,19232;EyeTracking;BothEyesTracked;[0,2420,0,1205];[0,2461,0,1166]
1167611193,2351;EyeTracking;BothEyesTracked;[0,2473,0,1242];[0,2421,0,1343]
1167611193,2816;EyeTracking;BothEyesTracked;[0,2755,0,1277];[0,2984,0,1700]
1167611193,3241;EyeTracking;BothEyesTracked;[0,2727,0,1192];[0,3127,0,1762]
1167611193,36548;EyeTracking;BothEyesTracked;[0,2773,0,1212];[0,2968,0,1830]
1167611193,40168;EyeTracking;BothEyesTracked;[0,2789,0,1277];[0,3020,0,1991]
1167611193,44228;EyeTracking;BothEyesTracked;[0,2767,0,1212];[0,3026,0,1837]
1167611193,4785;EyeTracking;BothEyesTracked;[0,2770,0,1324];[0,2994,0,1741]
1167611193,51455;EyeTracking;BothEyesTracked;[0,2731,0,1186];[0,3028,0,1752]
1167611193,55147;EyeTracking;BothEyesTracked;[0,2805,0,1106];[0,3006,0,1958]
1167611193,58757;EyeTracking;BothEyesTracked;[0,2702,0,1401];[0,3048,0,2058]
1167611193,62432;EyeTracking;BothEyesTracked;[0,2754,0,1165];[0,2980,0,1835]
1167611193,66091;EyeTracking;BothEyesTracked;[0,2742,0,1129];[0,3066,0,1912]
1167611193,69753;EyeTracking;BothEyesTracked;[0,2798,0,1363];[0,3058,0,1825]
1167611193,73315;EyeTracking;BothEyesTracked;[0,2678,0,1545];[0,2966,0,1875]
1167611193,76946;EyeTracking;BothEyesTracked;[0,2705,0,1482];[0,2959,0,1993]
1167611193,81019;EyeTracking;BothEyesTracked;[0,2754,0,1291];[0,2965,0,1732]
1167611193,85153;EyeTracking;BothEyesTracked;[0,2722,0,1147];[0,3036,0,1913]
1167611193,88796;EyeTracking;BothEyesTracked;[0,2673,0,1149];[0,2963,0,1730]
1167611193,92417;EyeTracking;BothEyesTracked;[0,3267,0,2188];[0,3406,0,2885]
1167611193,96046;EyeTracking;BothEyesTracked;[0,3414,0,2662];[0,3479,0,3225]
1167611193,9961;EyeTracking;BothEyesTracked;[0,3318,0,2793];[0,3448,0,3238]
1167611194,03272;EyeTracking;BothEyesTracked;[0,3417,0,2848];[0,3436,0,3210]
1167611194,0697;EyeTracking;BothEyesTracked;[0,3368,0,2777];[0,3534,0,3278]
1167611194,1052;EyeTracking;BothEyesTracked;[0,3438,0,2803];[0,3446,0,3113]
1167611194,14169;EyeTracking;BothEyesTracked;[0,3211,0,3229];[0,3377,0,3481]
