Timestamp;Action;ActionArgs;LeftEye;RightEye
1167609860,74991;EyeTracking;BothEyesTracked;[0,2339,0,4480];[0,2367,0,4084]
1167609860,78813;EyeTracking;BothEyesTracked;[0,2327,0,4571];[0,2361,0,4267]
1167609860,83106;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609860,86839;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609860,89982;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609860,926;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609860,9521;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609860,9921;EyeTracking;BothEyesTracked;[0,3446,0,4571];[0,3381,0,4282]
1167609861,03582;EyeTracking;BothEyesTracked;[0,3264,0,4215];[0,3122,0,3937]
1167609861,08331;EyeTracking;NoEyesTracked;[-,-];[-,-]
1167609861,12478;EyeTracking;BothEyesTracked;[0,3006,0,4127];[0,3065,0,3942]
1167609861,14992;EyeTracking;BothEyesTracked;[0,2994,0,4000];[0,3004,0,3793]
